sep=;
StationName;Long;Lat;ModuleName;ModuleType
"Notman House";-73.5700785;45.5119007;Notman-M234;Indoor
Timestamp;"Timezone : America/Toronto";Temperature;Humidity;CO2;Noise;Pressure
1480411292;"2016/11/29 04:21:32";21.1;26;425;44;1015.3
1480411596;"2016/11/29 04:26:36";21.1;26;437;47;1015.3
1480411897;"2016/11/29 04:31:37";21.1;26;431;35;1015.5
1480412197;"2016/11/29 04:36:37";21.1;26;429;35;1015.5
1480412497;"2016/11/29 04:41:37";21.1;26;428;35;1015.4
1480412797;"2016/11/29 04:46:37";21.1;26;427;35;1015.2
1480413097;"2016/11/29 04:51:37";21.1;26;435;35;1014.9
1480413397;"2016/11/29 04:56:37";21.1;26;426;41;1014.5
1480413701;"2016/11/29 05:01:41";21.1;26;442;48;1014.7
1480414006;"2016/11/29 05:06:46";21.1;26;428;36;1014.5
1480414310;"2016/11/29 05:11:50";21.1;26;434;35;1014.3
1480414614;"2016/11/29 05:16:54";21.1;26;415;35;1014.4
1480414918;"2016/11/29 05:21:58";21.1;26;434;35;1014.5
1480415222;"2016/11/29 05:27:02";21.1;26;424;35;1014.6
1480415526;"2016/11/29 05:32:06";21.1;26;424;38;1014.2
1480415827;"2016/11/29 05:37:07";21.1;26;421;48;1014.2
1480416131;"2016/11/29 05:42:11";21.1;26;428;41;1014.5
1480416434;"2016/11/29 05:47:14";21.1;26;431;35;1014.5
1480416737;"2016/11/29 05:52:17";21.1;26;447;37;1014.6
1480417041;"2016/11/29 05:57:21";21.1;26;443;35;1014.4
1480417342;"2016/11/29 06:02:22";21.1;26;424;35;1014
1480417646;"2016/11/29 06:07:26";21.1;26;427;40;1013.5
1480417949;"2016/11/29 06:12:29";21.1;26;425;49;1013.5
1480418253;"2016/11/29 06:17:33";21.1;26;438;45;1013.7
1480418557;"2016/11/29 06:22:37";21.1;26;429;39;1013.9
1480418862;"2016/11/29 06:27:42";21.1;26;433;40;1013.8
1480419166;"2016/11/29 06:32:46";21.1;26;423;39;1013.8
1480419466;"2016/11/29 06:37:46";21.1;26;434;39;1013.7
1480419767;"2016/11/29 06:42:47";21;26;432;38;1013.6
1480420066;"2016/11/29 06:47:46";21.1;26;423;48;1013.5
1480420370;"2016/11/29 06:52:50";21;26;428;46;1013.6
1480420670;"2016/11/29 06:57:50";21.1;26;424;39;1013.5
1480420974;"2016/11/29 07:02:54";21;26;430;40;1013.5
1480421280;"2016/11/29 07:08:00";21;26;432;42;1013.6
1480421580;"2016/11/29 07:13:00";21;26;418;40;1013.6
1480421880;"2016/11/29 07:18:00";21;26;428;40;1013.5
1480422184;"2016/11/29 07:23:04";21;26;416;44;1013.5
1480422489;"2016/11/29 07:28:09";21;26;426;48;1013.5
1480422789;"2016/11/29 07:33:09";21;26;433;42;1013.5
1480423093;"2016/11/29 07:38:13";21;26;431;41;1013.4
1480423396;"2016/11/29 07:43:16";21;26;428;41;1013.3
1480423696;"2016/11/29 07:48:16";21;26;438;42;1013.1
1480424000;"2016/11/29 07:53:20";21;26;421;41;1013.1
1480424305;"2016/11/29 07:58:25";21;26;431;44;1012.8
1480424609;"2016/11/29 08:03:29";21;26;429;49;1012.8
1480424912;"2016/11/29 08:08:32";21;26;432;44;1012.5
1480425215;"2016/11/29 08:13:35";21;26;428;41;1012.3
1480425520;"2016/11/29 08:18:40";21;26;431;42;1012.3
1480425820;"2016/11/29 08:23:40";21;26;429;42;1012.4
1480426119;"2016/11/29 08:28:39";21;26;428;42;1012.4
1480426420;"2016/11/29 08:33:40";20.9;26;429;43;1012.2
1480426723;"2016/11/29 08:38:43";21;26;430;48;1011.9
1480427024;"2016/11/29 08:43:44";20.9;26;433;47;1011.9
1480427328;"2016/11/29 08:48:48";20.9;26;439;42;1011.7
1480427628;"2016/11/29 08:53:48";20.9;26;429;43;1011.6
1480427932;"2016/11/29 08:58:52";21;26;441;45;1011.4
1480428232;"2016/11/29 09:03:52";21;26;438;43;1011.3
1480428532;"2016/11/29 09:08:52";21;26;437;44;1011
1480428833;"2016/11/29 09:13:53";20.9;26;448;48;1011.2
1480429138;"2016/11/29 09:18:58";21;26;444;50;1011.1
1480429442;"2016/11/29 09:24:02";21;26;454;46;1010.8
1480429746;"2016/11/29 09:29:06";20.9;27;450;43;1010.8
1480430050;"2016/11/29 09:34:10";20.9;27;474;41;1010.8
1480430349;"2016/11/29 09:39:09";21;27;466;42;1010.8
1480430649;"2016/11/29 09:44:09";20.9;27;474;40;1010.7
1480430950;"2016/11/29 09:49:10";21;27;478;44;1010.4
1480431254;"2016/11/29 09:54:14";20.9;27;480;51;1010.5
1480431557;"2016/11/29 09:59:17";21;27;488;47;1010.4
1480431860;"2016/11/29 10:04:20";20.9;27;482;44;1010.3
1480432160;"2016/11/29 10:09:20";20.9;27;486;42;1010.4
1480432465;"2016/11/29 10:14:25";20.9;27;488;42;1010.4
1480432769;"2016/11/29 10:19:29";21;27;488;41;1010.4
1480433072;"2016/11/29 10:24:32";20.9;27;491;45;1010.3
1480433372;"2016/11/29 10:29:32";20.9;27;484;47;1010.2
1480433676;"2016/11/29 10:34:36";20.9;27;485;49;1010.3
1480433967;"2016/11/29 10:39:27";20.9;27;493;43;1010
1480434268;"2016/11/29 10:44:28";21;28;530;42;1009.9
1480434572;"2016/11/29 10:49:32";20.9;28;509;45;1009.8
1480434876;"2016/11/29 10:54:36";21;28;506;45;1009.6
1480435179;"2016/11/29 10:59:39";20.9;28;514;45;1009.5
1480435477;"2016/11/29 11:04:37";21;28;515;42;1009.4
1480435780;"2016/11/29 11:09:40";20.9;28;507;49;1009.4
1480436085;"2016/11/29 11:14:45";21;28;512;45;1009.3
1480436388;"2016/11/29 11:19:48";20.9;28;519;41;1009.1
1480436691;"2016/11/29 11:24:51";20.9;28;522;42;1009
1480436994;"2016/11/29 11:29:54";20.9;28;525;43;1009
1480437297;"2016/11/29 11:34:57";20.9;28;521;52;1009
1480437600;"2016/11/29 11:40:00";20.9;28;520;47;1009
1480437904;"2016/11/29 11:45:04";20.9;28;546;43;1009
1480438206;"2016/11/29 11:50:06";20.9;28;539;44;1008.9
1480438510;"2016/11/29 11:55:10";20.9;28;529;43;1008.9
1480438814;"2016/11/29 12:00:14";20.9;28;529;40;1008.8
1480439117;"2016/11/29 12:05:17";21;28;537;43;1008.8
1480439421;"2016/11/29 12:10:21";20.9;28;541;49;1008.7
1480439724;"2016/11/29 12:15:24";21;28;541;45;1008.7
1480440027;"2016/11/29 12:20:27";21;28;539;42;1008.5
1480440330;"2016/11/29 12:25:30";21;28;533;43;1008.4
1480440633;"2016/11/29 12:30:33";21;28;539;43;1008.3
1480440937;"2016/11/29 12:35:37";21;29;549;50;1008.1
1480441240;"2016/11/29 12:40:40";21;29;549;53;1008
1480441544;"2016/11/29 12:45:44";21;29;564;50;1007.9
1480441848;"2016/11/29 12:50:48";21;29;554;51;1007.9
1480442151;"2016/11/29 12:55:51";21;29;554;50;1007.9
1480442454;"2016/11/29 13:00:54";21;29;559;43;1007.8
1480442758;"2016/11/29 13:05:58";21;29;582;55;1007.8
1480443061;"2016/11/29 13:11:01";21;29;585;55;1007.8
1480443363;"2016/11/29 13:16:03";21;29;586;48;1007.9
1480443666;"2016/11/29 13:21:06";21;29;593;44;1007.8
1480443970;"2016/11/29 13:26:10";21;29;587;51;1007.9
1480444274;"2016/11/29 13:31:14";21;29;601;52;1007.7
1480444574;"2016/11/29 13:36:14";21;29;599;50;1007.7
1480444878;"2016/11/29 13:41:18";21;30;606;47;1007.8
1480445183;"2016/11/29 13:46:23";21;30;598;50;1007.9
1480445487;"2016/11/29 13:51:27";21;30;600;46;1007.9
1480445791;"2016/11/29 13:56:31";21;30;586;52;1007.9
1480446091;"2016/11/29 14:01:31";21;30;601;54;1007.9
1480446391;"2016/11/29 14:06:31";21;30;618;51;1008
1480446695;"2016/11/29 14:11:35";21;30;628;54;1008
1480446999;"2016/11/29 14:16:39";21;30;629;48;1008.1
1480447302;"2016/11/29 14:21:42";21;30;642;52;1007.9
1480447601;"2016/11/29 14:26:41";21;31;658;54;1007.9
1480447902;"2016/11/29 14:31:42";21;31;674;53;1007.8
1480448207;"2016/11/29 14:36:47";21;32;682;55;1007.8
1480448508;"2016/11/29 14:41:48";21;32;683;51;1007.9
1480448811;"2016/11/29 14:46:51";21;32;662;50;1007.9
1480449115;"2016/11/29 14:51:55";21;33;679;47;1007.8
1480449417;"2016/11/29 14:56:57";21;33;664;45;1007.9
1480449721;"2016/11/29 15:02:01";21;32;678;46;1007.8
1480450024;"2016/11/29 15:07:04";21;32;673;47;1007.8
1480450327;"2016/11/29 15:12:07";21;32;693;50;1007.7
1480450629;"2016/11/29 15:17:09";21;32;694;51;1007.6
1480450933;"2016/11/29 15:22:13";21;32;693;47;1007.7
1480451236;"2016/11/29 15:27:16";21;32;693;45;1007.8
1480451539;"2016/11/29 15:32:19";21;32;685;44;1007.7
1480451842;"2016/11/29 15:37:22";21;32;684;47;1007.6
1480452145;"2016/11/29 15:42:25";21;32;700;45;1007.8
1480452446;"2016/11/29 15:47:26";21;32;689;53;1007.7
1480452746;"2016/11/29 15:52:26";21;32;690;48;1007.8
1480453046;"2016/11/29 15:57:26";21;32;704;47;1007.7
1480453346;"2016/11/29 16:02:26";21;32;698;46;1007.6
1480453650;"2016/11/29 16:07:30";21;32;702;43;1007.4
1480453953;"2016/11/29 16:12:33";21;32;704;42;1007.6
1480454256;"2016/11/29 16:17:36";21;32;699;42;1007.6
1480454559;"2016/11/29 16:22:39";21;32;687;50;1007.6
1480454862;"2016/11/29 16:27:42";21;32;687;51;1007.7
1480455165;"2016/11/29 16:32:45";21;32;696;51;1007.6
1480455469;"2016/11/29 16:37:49";21;32;702;51;1007.6
1480455773;"2016/11/29 16:42:53";21;32;697;47;1007.7
1480456076;"2016/11/29 16:47:56";21;32;664;49;1007.8
1480456379;"2016/11/29 16:52:59";21;32;674;46;1007.8
1480456681;"2016/11/29 16:58:01";21;32;656;45;1008
1480456984;"2016/11/29 17:03:04";21;32;630;48;1008
1480457289;"2016/11/29 17:08:09";21;32;638;51;1007.9
1480457593;"2016/11/29 17:13:13";21;32;646;52;1008
1480457898;"2016/11/29 17:18:18";21;32;627;50;1008
1480458203;"2016/11/29 17:23:23";21;32;624;47;1007.9
1480458506;"2016/11/29 17:28:26";21;32;632;46;1007.9
1480458810;"2016/11/29 17:33:30";21;32;635;47;1008
1480459111;"2016/11/29 17:38:31";21;32;632;48;1008
1480459412;"2016/11/29 17:43:32";21;32;647;52;1008.1
1480459715;"2016/11/29 17:48:35";21;32;657;50;1008.1
1480460018;"2016/11/29 17:53:38";21;32;664;53;1008
1480460322;"2016/11/29 17:58:42";21;32;667;41;1008
1480460625;"2016/11/29 18:03:45";21;32;651;40;1008.2
1480460926;"2016/11/29 18:08:46";21;32;640;41;1008.1
1480461227;"2016/11/29 18:13:47";21;32;648;44;1008.1
1480461527;"2016/11/29 18:18:47";21;32;638;49;1008
1480461831;"2016/11/29 18:23:51";21;32;636;45;1008
1480462135;"2016/11/29 18:28:55";21;32;641;42;1007.8
1480462438;"2016/11/29 18:33:58";21;32;642;45;1007.8
1480462738;"2016/11/29 18:38:58";21;32;634;40;1007.8
1480463038;"2016/11/29 18:43:58";21;32;624;40;1007.8
1480463338;"2016/11/29 18:48:58";21.1;32;619;43;1007.6
1480463639;"2016/11/29 18:53:59";21;32;617;50;1007.6
1480463939;"2016/11/29 18:58:59";21.1;32;630;42;1007.6
1480464240;"2016/11/29 19:04:00";21;32;626;40;1007.5
1480464541;"2016/11/29 19:09:01";21.1;32;620;38;1007.4
1480464841;"2016/11/29 19:14:01";21;32;607;40;1007.3
1480465064;"2016/11/29 19:17:44";21.1;32;606;40;1007.2
1480465368;"2016/11/29 19:22:48";21.1;32;601;45;1007.1
1480465672;"2016/11/29 19:27:52";21.1;32;598;49;1007.2
1480465972;"2016/11/29 19:32:52";21.1;32;593;41;1007.3
1480466273;"2016/11/29 19:37:53";21.1;32;591;40;1007.4
1480466573;"2016/11/29 19:42:53";21.1;32;588;39;1007.4
1480466873;"2016/11/29 19:47:53";21;32;593;38;1007.5
1480467177;"2016/11/29 19:52:57";21.1;32;586;38;1007.4
1480467481;"2016/11/29 19:58:01";21.1;32;583;43;1007.4
1480467785;"2016/11/29 20:03:05";21.1;32;569;49;1007.6
1480468089;"2016/11/29 20:08:09";21.1;32;584;41;1007.6
1480468389;"2016/11/29 20:13:09";21.1;32;573;39;1007.6
1480468690;"2016/11/29 20:18:10";21.1;32;572;40;1007.6
1480468993;"2016/11/29 20:23:13";21.1;32;562;44;1007.5
1480469297;"2016/11/29 20:28:17";21.1;32;554;50;1007.6
1480469598;"2016/11/29 20:33:18";21.1;32;559;49;1007.6
1480469898;"2016/11/29 20:38:18";21.1;32;549;40;1007.6
1480470203;"2016/11/29 20:43:23";21.1;32;557;37;1007.7
1480470507;"2016/11/29 20:48:27";21.1;32;548;37;1007.5
1480470810;"2016/11/29 20:53:30";21.1;32;544;38;1007.6
1480471113;"2016/11/29 20:58:33";21.1;32;553;38;1007.6
1480471414;"2016/11/29 21:03:34";21.1;32;545;43;1007.6
1480471715;"2016/11/29 21:08:35";21.1;32;532;48;1007.5
1480472015;"2016/11/29 21:13:35";21.1;32;547;41;1007.5
1480472316;"2016/11/29 21:18:36";21.1;32;532;39;1007.6
1480472616;"2016/11/29 21:23:36";21.1;32;530;38;1007.6
1480472917;"2016/11/29 21:28:37";21.1;32;527;39;1007.7
1480473217;"2016/11/29 21:33:37";21.1;32;538;39;1007.7
1480473518;"2016/11/29 21:38:38";21.1;32;525;40;1007.7
1480473821;"2016/11/29 21:43:41";21.1;32;520;49;1007.8
1480474124;"2016/11/29 21:48:44";21.1;32;535;46;1007.9
1480474425;"2016/11/29 21:53:45";21.1;32;510;44;1008
1480474726;"2016/11/29 21:58:46";21.1;32;524;40;1007.9
1480475027;"2016/11/29 22:03:47";21.1;32;519;39;1007.9
1480475328;"2016/11/29 22:08:48";21.1;32;504;41;1007.8
1480475628;"2016/11/29 22:13:48";21.1;32;507;49;1007.6
1480475929;"2016/11/29 22:18:49";21.1;32;508;42;1007.7
1480476229;"2016/11/29 22:23:49";21.1;32;495;37;1007.8
1480476530;"2016/11/29 22:28:50";21.1;32;503;37;1007.8
1480476831;"2016/11/29 22:33:51";21.1;32;492;39;1008.1
1480477132;"2016/11/29 22:38:52";21.1;32;496;38;1008.2
1480477435;"2016/11/29 22:43:55";21.1;32;501;39;1008.1
1480477739;"2016/11/29 22:48:59";21.1;32;494;43;1008.2
1480478043;"2016/11/29 22:54:03";21.1;32;487;48;1008.2
1480478346;"2016/11/29 22:59:06";21.1;32;484;39;1008.3
1480478647;"2016/11/29 23:04:07";21.1;32;486;38;1008.3
1480478947;"2016/11/29 23:09:07";21.1;32;483;38;1008.3
1480479247;"2016/11/29 23:14:07";21.1;32;481;44;1008.2
1480479548;"2016/11/29 23:19:08";21.1;32;491;49;1008.1
1480479852;"2016/11/29 23:24:12";21.2;32;512;46;1008.2
1480480156;"2016/11/29 23:29:16";21.1;32;519;41;1008.2
1480480459;"2016/11/29 23:34:19";21.1;32;515;39;1008.3
1480480762;"2016/11/29 23:39:22";21.1;32;510;39;1008.4
1480481063;"2016/11/29 23:44:23";21.1;32;509;39;1008.3
1480481364;"2016/11/29 23:49:24";21.1;32;495;38;1008.4
1480481667;"2016/11/29 23:54:27";21.1;32;497;44;1008.5
1480481971;"2016/11/29 23:59:31";21.1;32;493;48;1008.6
1480482272;"2016/11/30 00:04:32";21.1;32;486;39;1008.6
1480482574;"2016/11/30 00:09:34";21.1;32;489;35;1008.5
1480482874;"2016/11/30 00:14:34";21.1;32;498;36;1008.4
1480483175;"2016/11/30 00:19:35";21.1;32;486;36;1008.3
1480483476;"2016/11/30 00:24:36";21.1;32;485;36;1008.4
1480483777;"2016/11/30 00:29:37";21.1;32;494;37;1008.5
1480484077;"2016/11/30 00:34:37";21.1;32;475;49;1008.6
1480484378;"2016/11/30 00:39:38";21.1;32;493;48;1008.5
1480484678;"2016/11/30 00:44:38";21.1;32;491;35;1008.2
1480484979;"2016/11/30 00:49:39";21.1;32;491;35;1008.4
1480485281;"2016/11/30 00:54:41";21.2;32;491;35;1008.6
1480485582;"2016/11/30 00:59:42";21.2;32;493;35;1008.7
1480485886;"2016/11/30 01:04:46";21.2;32;483;35;1008.7
1480486189;"2016/11/30 01:09:49";21.2;32;486;41;1008.8
1480486493;"2016/11/30 01:14:53";21.2;32;488;49;1008.8
1480486797;"2016/11/30 01:19:57";21.2;32;483;39;1008.9
1480487101;"2016/11/30 01:25:01";21.2;32;497;35;1008.9
1480487405;"2016/11/30 01:30:05";21.2;32;487;35;1008.9
1480487708;"2016/11/30 01:35:08";21.2;32;484;35;1009
1480488013;"2016/11/30 01:40:13";21.2;32;481;35;1009.2
1480488315;"2016/11/30 01:45:15";21.2;32;487;36;1009.3
1480488619;"2016/11/30 01:50:19";21.2;32;478;47;1009.3
1480488924;"2016/11/30 01:55:24";21.2;32;482;46;1009.3
1480489228;"2016/11/30 02:00:28";21.2;32;479;35;1009.3
1480489528;"2016/11/30 02:05:28";21.2;32;478;35;1009.3
1480489829;"2016/11/30 02:10:29";21.2;32;478;35;1009.2
1480490133;"2016/11/30 02:15:33";21.2;32;472;35;1009.1
1480490433;"2016/11/30 02:20:33";21.2;32;493;35;1009.3
1480490737;"2016/11/30 02:25:37";21.2;32;461;41;1009.4
1480491040;"2016/11/30 02:30:40";21.2;32;474;49;1009.7
1480491345;"2016/11/30 02:35:45";21.3;32;474;38;1009.6
1480491646;"2016/11/30 02:40:46";21.2;32;468;35;1009.6
1480491945;"2016/11/30 02:45:45";21.3;32;471;35;1009.4
1480492249;"2016/11/30 02:50:49";21.2;32;467;35;1008.9
1480492549;"2016/11/30 02:55:49";21.3;32;458;35;1009.3
1480492854;"2016/11/30 03:00:54";21.2;32;469;35;1009.6
1480493158;"2016/11/30 03:05:58";21.3;32;465;48;1009.6
1480493461;"2016/11/30 03:11:01";21.3;32;469;45;1009.5
1480493766;"2016/11/30 03:16:06";21.3;32;461;35;1009.5
1480494071;"2016/11/30 03:21:11";21.3;32;456;35;1009.5
1480494370;"2016/11/30 03:26:10";21.3;32;465;35;1009.5
1480494671;"2016/11/30 03:31:11";21.3;32;462;35;1009.7
1480494975;"2016/11/30 03:36:15";21.3;32;472;35;1009.9
1480495279;"2016/11/30 03:41:19";21.2;32;458;43;1010
1480495582;"2016/11/30 03:46:22";21.3;32;458;49;1010
1480495882;"2016/11/30 03:51:22";21.3;32;463;36;1010
1480496183;"2016/11/30 03:56:23";21.3;32;454;35;1010.1
1480496483;"2016/11/30 04:01:23";21.3;32;453;35;1010.1
1480496784;"2016/11/30 04:06:24";21.3;32;467;35;1010.1
1480497084;"2016/11/30 04:11:24";21.3;32;463;35;1010.1
1480497384;"2016/11/30 04:16:24";21.3;32;469;37;1010.1
1480497688;"2016/11/30 04:21:28";21.3;32;459;49;1010.1
1480497991;"2016/11/30 04:26:31";21.3;32;455;42;1010.1
1480498295;"2016/11/30 04:31:35";21.3;32;461;35;1010.1
1480498595;"2016/11/30 04:36:35";21.3;32;457;35;1010.3
1480498896;"2016/11/30 04:41:36";21.3;32;451;35;1010.4
1480499197;"2016/11/30 04:46:37";21.3;32;461;35;1010.5
1480499501;"2016/11/30 04:51:41";21.3;32;458;35;1010.5
1480499805;"2016/11/30 04:56:45";21.3;32;458;46;1010.5
1480500108;"2016/11/30 05:01:48";21.3;32;451;47;1010.6
1480500409;"2016/11/30 05:06:49";21.3;32;466;35;1010.6
1480500713;"2016/11/30 05:11:53";21.3;32;452;35;1010.6
1480501016;"2016/11/30 05:16:56";21.3;32;449;36;1010.6
1480501320;"2016/11/30 05:22:00";21.3;32;444;35;1010.7
1480501624;"2016/11/30 05:27:04";21.3;32;451;35;1010.7
1480501927;"2016/11/30 05:32:07";21.3;32;457;42;1010.7
1480502230;"2016/11/30 05:37:10";21.3;32;438;49;1010.7
1480502534;"2016/11/30 05:42:14";21.3;32;446;38;1010.7
1480502837;"2016/11/30 05:47:17";21.4;32;451;35;1010.8
1480503140;"2016/11/30 05:52:20";21.3;32;446;35;1011
1480503444;"2016/11/30 05:57:24";21.3;32;457;35;1011
1480503748;"2016/11/30 06:02:28";21.3;32;448;35;1011.1
1480504052;"2016/11/30 06:07:32";21.4;32;456;37;1011
1480504354;"2016/11/30 06:12:34";21.3;32;457;49;1011.1
1480504657;"2016/11/30 06:17:37";21.4;32;453;44;1011.1
1480504960;"2016/11/30 06:22:40";21.3;32;452;35;1011.2
1480505264;"2016/11/30 06:27:44";21.4;32;438;35;1011.3
1480505567;"2016/11/30 06:32:47";21.3;32;440;36;1011.3
1480505870;"2016/11/30 06:37:50";21.4;32;454;36;1011.4
1480506134;"2016/11/30 06:42:14";21.3;32;454;36;1011.4
1480506437;"2016/11/30 06:47:17";21.4;32;453;46;1011.1
1480506740;"2016/11/30 06:52:20";21.4;32;448;48;1011.1
1480507042;"2016/11/30 06:57:22";21.4;32;432;39;1011.1
1480507345;"2016/11/30 07:02:25";21.4;32;447;39;1011.1
1480507647;"2016/11/30 07:07:27";21.4;32;444;39;1011.1
1480507950;"2016/11/30 07:12:30";21.3;32;432;39;1011
1480508254;"2016/11/30 07:17:34";21.4;32;449;40;1011
1480508556;"2016/11/30 07:22:36";21.3;32;444;43;1010.8
1480508811;"2016/11/30 07:26:51";21.3;32;447;49;1010.7
1480509114;"2016/11/30 07:31:54";21.3;32;445;47;1010.8
1480509418;"2016/11/30 07:36:58";21.3;32;446;41;1011.1
1480509721;"2016/11/30 07:42:01";21.4;32;444;40;1011.3
1480510025;"2016/11/30 07:47:05";21.3;32;449;41;1011.4
1480510329;"2016/11/30 07:52:09";21.3;32;437;40;1011.6
1480510632;"2016/11/30 07:57:12";21.3;32;448;40;1011.7
1480510936;"2016/11/30 08:02:16";21.3;32;436;47;1011.7
1480511239;"2016/11/30 08:07:19";21.3;32;453;50;1011.8
1480511543;"2016/11/30 08:12:23";21.3;31;450;50;1011.8
1480511847;"2016/11/30 08:17:27";21.3;31;446;44;1011.8
1480512150;"2016/11/30 08:22:30";21.3;31;460;42;1011.9
1480512454;"2016/11/30 08:27:34";21.3;31;453;41;1011.8
1480512757;"2016/11/30 08:32:37";21.3;31;441;42;1011.7
1480513061;"2016/11/30 08:37:41";21.3;31;444;44;1011.6
1480513365;"2016/11/30 08:42:45";21.3;31;438;50;1011.6
1480513668;"2016/11/30 08:47:48";21.3;31;445;46;1011.7
1480513971;"2016/11/30 08:52:51";21.3;31;454;42;1011.6
1480514275;"2016/11/30 08:57:55";21.3;32;440;42;1011.5
1480514579;"2016/11/30 09:02:59";21.3;32;442;43;1011.5
1480514883;"2016/11/30 09:08:03";21.3;32;449;42;1011.5
1480515186;"2016/11/30 09:13:06";21.3;32;444;42;1011.6
1480515489;"2016/11/30 09:18:09";21.3;32;449;51;1011.6
1480515794;"2016/11/30 09:23:14";21.2;32;473;53;1011.7
1480516097;"2016/11/30 09:28:17";21.2;32;465;45;1011.7
1480516400;"2016/11/30 09:33:20";21.2;32;468;45;1011.7
1480516704;"2016/11/30 09:38:24";21.2;32;472;50;1011.7
1480517007;"2016/11/30 09:43:27";21.2;32;469;46;1011.5
1480517311;"2016/11/30 09:48:31";21.1;32;493;50;1011.5
1480517612;"2016/11/30 09:53:32";21.1;33;495;51;1011.4
1480517912;"2016/11/30 09:58:32";21.1;32;515;54;1011.5
1480518216;"2016/11/30 10:03:36";21.1;32;498;44;1011.4
1480518518;"2016/11/30 10:08:38";21.1;32;503;46;1011.3
1480518820;"2016/11/30 10:13:40";21.1;33;525;50;1011.4
1480519124;"2016/11/30 10:18:44";21.1;33;512;44;1011.4
1480519429;"2016/11/30 10:23:49";21.1;33;511;46;1011.3
1480519729;"2016/11/30 10:28:49";21.1;33;527;52;1011.2
1480520029;"2016/11/30 10:33:49";21.2;33;528;49;1010.8
1480520330;"2016/11/30 10:38:50";21.2;33;523;42;1010.6
1480520633;"2016/11/30 10:43:53";21.1;32;530;43;1010.6
1480520937;"2016/11/30 10:48:57";21.1;33;535;49;1010.6
1480521238;"2016/11/30 10:53:58";21.1;33;535;42;1010.5
1480521542;"2016/11/30 10:59:02";21.1;33;543;48;1010.4
1480521845;"2016/11/30 11:04:05";21.1;33;534;52;1010.4
1480522146;"2016/11/30 11:09:06";21.1;33;555;45;1010.3
1480522448;"2016/11/30 11:14:08";21.1;33;552;42;1010.2
1480522749;"2016/11/30 11:19:09";21.1;33;550;43;1010
1480523049;"2016/11/30 11:24:09";21.2;33;542;47;1010
1480523349;"2016/11/30 11:29:09";21.1;33;550;53;1009.9
1480523650;"2016/11/30 11:34:10";21.1;33;570;54;1009.7
1480523951;"2016/11/30 11:39:11";21.1;33;572;49;1009.6
1480524252;"2016/11/30 11:44:12";21.1;33;578;43;1009.3
1480524553;"2016/11/30 11:49:13";21.1;33;577;46;1009.2
1480524853;"2016/11/30 11:54:13";21.1;33;594;52;1009.2
1480525154;"2016/11/30 11:59:14";21.1;33;587;46;1009.1
1480525457;"2016/11/30 12:04:17";21.1;33;574;47;1009.2
1480525761;"2016/11/30 12:09:21";21.1;33;564;46;1009.2
1480526065;"2016/11/30 12:14:25";21.1;33;582;50;1009.1
1480526368;"2016/11/30 12:19:28";21.1;33;605;49;1009.2
1480526668;"2016/11/30 12:24:28";21.1;33;602;45;1009.4
1480526969;"2016/11/30 12:29:29";21.1;33;581;46;1009.4
1480527269;"2016/11/30 12:34:29";21.2;33;588;51;1009.2
1480527572;"2016/11/30 12:39:32";21.1;33;611;48;1009.3
1480527873;"2016/11/30 12:44:33";21.1;34;623;51;1009.3
1480528173;"2016/11/30 12:49:33";21.1;34;628;51;1009.2
1480528474;"2016/11/30 12:54:34";21.1;34;638;52;1008.9
1480528775;"2016/11/30 12:59:35";21.1;34;644;45;1008.7
1480529079;"2016/11/30 13:04:39";21.1;34;641;49;1008.7
1480529382;"2016/11/30 13:09:42";21.1;34;639;54;1008.7
1480529681;"2016/11/30 13:14:41";21.1;34;653;53;1008.7
1480529985;"2016/11/30 13:19:45";21.1;35;641;48;1008.5
1480530286;"2016/11/30 13:24:46";21.1;34;650;54;1008.6
1480530587;"2016/11/30 13:29:47";21.1;34;647;55;1008.4
1480530888;"2016/11/30 13:34:48";21.1;34;654;46;1008.4
1480531188;"2016/11/30 13:39:48";21.1;34;662;41;1008.1
1480531492;"2016/11/30 13:44:52";21.1;34;636;43;1008.1
1480531796;"2016/11/30 13:49:56";21.1;34;634;48;1008
1480532099;"2016/11/30 13:54:59";21.1;34;649;52;1008.1
1480532403;"2016/11/30 14:00:03";21.1;34;651;51;1008.1
1480532704;"2016/11/30 14:05:04";21.1;34;617;50;1008
1480533004;"2016/11/30 14:10:04";21.1;34;626;44;1008
1480533308;"2016/11/30 14:15:08";21.2;34;610;45;1008
1480533612;"2016/11/30 14:20:12";21.1;34;621;44;1008.3
1480533916;"2016/11/30 14:25:16";21.2;34;651;50;1008.4
1480534219;"2016/11/30 14:30:19";21.1;34;661;50;1008.4
1480534523;"2016/11/30 14:35:23";21.2;35;671;53;1008.4
1480534827;"2016/11/30 14:40:27";21.2;35;769;50;1008.4
1480535130;"2016/11/30 14:45:30";21.3;36;801;53;1008.4
1480535431;"2016/11/30 14:50:31";21.2;35;742;46;1008.3
1480535731;"2016/11/30 14:55:31";21.2;35;674;43;1008.1
1480536035;"2016/11/30 15:00:35";21.2;35;618;46;1008.1
1480536338;"2016/11/30 15:05:38";21.3;35;608;50;1008
1480536642;"2016/11/30 15:10:42";21.3;35;596;45;1008
1480536946;"2016/11/30 15:15:46";21.3;35;597;49;1007.8
